StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Informed Consent,Sex,Age,Race,Education,PID,Q40_1,Q40_3,Q37_1,Q37_3,Q36,Q35,Q56,Q57,Q58,Q42_1,Q42_3,Q50_1,Q50_3,Q51,Q52,Q32,Q33,Q34,Q41,Q42,Q43,Q47,Q48,Q49,Q46,Q45,Q44,SurveyID,FL_36_DO,FL_37_DO,FL_40_DO,FL_53_DO,FL_38_DO,FL_41_DO,FL_67_DO,FL_39_DO,FL_42_DO,FL_81_DO,FL_17_DO,FL_28_DO,FL_29_DO,FL_30_DO,FL_18_DO,FL_20_DO,FL_21_DO,FL_22_DO
4/11/2021 21:49,4/11/2021 22:08,IP Address,209.58.142.157,100,1192,TRUE,4/11/2021 22:08,R_2PwbPpGibGzBJIS,,,,,37.75100708,-97.8219986,anonymous,EN,Start the survey,Male,18-25,White,Bachelor's Degree,Democrat,,,,,,,2,3,2,11,81,71,18,Agree,Agree,,,,,,,Somewhat agree,Somewhat disagree,Somewhat agree,,,,225967,,,,,,,,,,,FL_29,,DCV,,,,,
4/11/2021 22:06,4/11/2021 22:09,IP Address,122.174.91.217,100,167,TRUE,4/11/2021 22:09,R_AEBUWrKwTNYHIjv,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,Bachelor's Degree,Democrat,,,,,,,3,4 (always),4,74,86,78,89,Agree,Strongly agree,,,,,,,,,,,,,390446,,,,,,,,,,,FL_30,,,DTG,,,,
4/11/2021 21:59,4/11/2021 22:12,IP Address,103.77.37.169,100,738,TRUE,4/11/2021 22:12,R_bvfqMxDjvhJPGH7,,,,,11.10670471,77.35449219,anonymous,EN,Start the survey,Female,31-35,Asian or Asian American,Master's Degree,Independent,,,,,,,1 (never),1 (never),1 (not at all),52,86,50,78,Agree,Agree,,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,,,,160971,FL_38,,,,FL_41,DCV,,,,,,,,,,,,
4/11/2021 22:06,4/11/2021 22:12,IP Address,67.211.45.218,100,356,TRUE,4/11/2021 22:12,R_1jCjyZJjnuaI3Gq,,,,,40.64990234,-73.88140106,anonymous,EN,Start the survey,Male,31-35,White,Bachelor's Degree,Democrat,,,,,,,1 (never),1 (never),1 (not at all),53,97,47,24,Somewhat agree,Somewhat agree,Somewhat dissatisfied,Somewhat disagree,Below average,,,,,,,,,,967049,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 22:09,4/11/2021 22:13,IP Address,60.243.57.181,100,214,TRUE,4/11/2021 22:13,R_1oH0JWyKVDS1NUT,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,26-30,"White,American Indian or Alaska Native",Master's Degree,Strong Democrat,,,,,,,1 (never),2,3,60,94,77,64,Somewhat disagree,Somewhat agree,Somewhat dissatisfied,Neither agree nor disagree,Average,,,,,,,,,,525893,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 22:12,4/11/2021 22:13,IP Address,72.193.176.5,100,43,TRUE,4/11/2021 22:13,R_2WYB7uPFFhgAP7k,,,,,36.01190186,-115.0432968,anonymous,EN,Start the survey,Male,18-25,Asian or Asian American,Associate Degree,Independent,49,47,46,48,Neither agree nor disagree,Neither agree nor disagree,2,2,2,,,,,,,,,,,,,,,,,,,768334,FL_39,,,,,,,FL_42,FL_186,,,,,,,,,
4/11/2021 22:12,4/11/2021 22:13,IP Address,122.174.167.11,100,69,TRUE,4/11/2021 22:13,R_1dh65MpoHGzmv6q,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Female,26-30,Asian or Asian American,Master's Degree,Democrat,,,,,,,3,2,4,94,88,92,89,Strongly disagree,Neither agree nor disagree,Extremely satisfied,Strongly agree,Above average,,,,,,,,,,466218,,,,,,,,,,,FL_28,DTI,,,,,,
4/11/2021 22:11,4/11/2021 22:13,IP Address,107.216.225.130,100,177,TRUE,4/11/2021 22:13,R_2QFHgFo509ntgE8,,,,,38.49569702,-121.5348053,anonymous,EN,Start the survey,Male,51+,Asian or Asian American,Master's Degree,Lean Republican,100,100,75,10,Agree,Somewhat agree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Somewhat agree,124054,,,,,,,,,,,,,,,FL_21,,RCV,
4/11/2021 22:11,4/11/2021 22:14,IP Address,138.68.44.146,100,174,TRUE,4/11/2021 22:14,R_3oFSEpucRItszyK,,,,,37.34170532,-121.975296,anonymous,EN,Start the survey,Female,31-35,Black or African American,Associate Degree,Strong Democrat,,,,,,,2,2,2,18,15,16,19,Strongly agree,Strongly agree,Extremely satisfied,Neither agree nor disagree,One of the best,,,,,,,,,,780440,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 22:07,4/11/2021 22:16,IP Address,49.37.211.215,100,522,TRUE,4/11/2021 22:16,R_23UlYwvhHDyq673,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Female,26-30,Asian or Asian American,Bachelor's Degree,Independent,,,,,,,2,2,3,35,40,40,45,Somewhat agree,Neither agree nor disagree,,,,,,,,,,,,,109331,FL_39,,,,,,,FL_81,,DTG,,,,,,,,
4/11/2021 22:11,4/11/2021 22:16,IP Address,106.207.173.244,100,309,TRUE,4/11/2021 22:16,R_1lz9g2hpo1zOOef,,,,,26.92599487,75.7928009,anonymous,EN,Start the survey,Male,31-35,Asian or Asian American,Bachelor's Degree,Independent,90,85,60,80,Agree,Somewhat disagree,1 (never),1 (never),1 (not at all),,,,,,,,,,Somewhat dissatisfied,Neither agree nor disagree,Average,,,,,,,694506,FL_37,FL_53,,RTI,,,,,,,,,,,,,,
4/11/2021 21:58,4/11/2021 22:16,IP Address,109.166.134.177,100,1110,TRUE,4/11/2021 22:16,R_SE6g7n8bfhuJJtv,,,,,44.42909241,26.1006012,anonymous,EN,Start the survey,Male,31-35,White,Bachelor's Degree,Lean Democrat,,,,,,,1 (never),1 (never),1 (not at all),90,100,90,85,Somewhat agree,Somewhat agree,,,,,,,,,,,,,955288,,,,,,,,,,,FL_30,,,FL_181,,,,
4/11/2021 22:14,4/11/2021 22:17,IP Address,98.222.148.63,100,173,TRUE,4/11/2021 22:17,R_RajG40Erq605RmN,,,,,42.10980225,-86.42590332,anonymous,EN,Start the survey,Male,46-50,White,"High school graduate, diploma or the equivalent",Independent,79,71,30,53,Neither agree nor disagree,Neither agree nor disagree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,,,,549237,FL_39,,,,,,,FL_42,FL_186,,,,,,,,,
4/11/2021 22:10,4/11/2021 22:17,IP Address,49.37.211.215,100,423,TRUE,4/11/2021 22:17,R_tXPiYwWmZjNFanf,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,Bachelor's Degree,Republican,48,100,97,72,Agree,Neither agree nor disagree,2,3,3,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,871482,,,,,,,,,,,,,,,FL_21,,RTV,
4/11/2021 22:09,4/11/2021 22:17,IP Address,64.137.79.177,100,471,TRUE,4/11/2021 22:17,R_1o0V57rGr38lkJn,,,,,37.75100708,-97.8219986,anonymous,EN,Start the survey,Male,51+,White,Bachelor's Degree,Strong Democrat,,,,,,,2,2,2,16,94,84,5,Somewhat agree,Neither agree nor disagree,,,,,,,,,,,,,409079,,,,,,,,,,,FL_30,,,FL_181,,,,
4/11/2021 21:55,4/11/2021 22:18,IP Address,157.49.92.27,100,1373,TRUE,4/11/2021 22:18,R_3KTke7hQITnAD0e,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,Bachelor's Degree,Democrat,,,,,,,3,2,4,8,49,62,28,Agree,Somewhat agree,Somewhat satisfied,Somewhat disagree,Above average,,,,,,,,,,413804,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 22:16,4/11/2021 22:18,IP Address,199.188.138.130,100,129,TRUE,4/11/2021 22:18,R_31aQ7i7Kmvwvh7G,,,,,32.00270081,-110.7052994,anonymous,EN,Start the survey,Female,51+,White,Master's Degree,Lean Republican,52,83,70,20,Strongly agree,Strongly agree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,,,,497255,,,,,,,,,,,,,,,FL_22,,,RTG
4/11/2021 22:15,4/11/2021 22:19,IP Address,157.43.173.198,100,214,TRUE,4/11/2021 22:19,R_0DnBjz6MfPk8yLD,,,,,22.56019592,88.36981201,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,Master's Degree,Democrat,,,,,,,1 (never),1 (never),1 (not at all),80,100,97,71,Somewhat disagree,Disagree,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,,,,316425,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 22:18,4/11/2021 22:20,IP Address,173.212.96.222,100,139,TRUE,4/11/2021 22:20,R_27VvZLXqFa9GijG,,,,,44.65330505,-63.66750336,anonymous,EN,Start the survey,Male,31-35,Asian or Asian American,Bachelor's Degree,Strong Democrat,,,,,,,1 (never),1 (never),1 (not at all),0,100,100,0,Strongly agree,Strongly agree,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,854261,,,,,,,,,,,FL_29,,DCV,,,,,
4/11/2021 22:18,4/11/2021 22:21,IP Address,216.137.223.134,100,149,TRUE,4/11/2021 22:21,R_1Q3iIg1IlYNVqks,,,,,61.58830261,-149.3959045,anonymous,EN,Start the survey,Female,26-30,White,Master's Degree,Republican,26,75,75,15,Strongly agree,Strongly agree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,,,,164362,,,,,,,,,,,,,,,FL_22,,,RTG
4/11/2021 21:59,4/11/2021 22:21,IP Address,122.174.166.231,100,1328,TRUE,4/11/2021 22:21,R_3oNlOQNW4ulIRZm,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,26-30,White,Bachelor's Degree,Democrat,,,,,,,3,3,3,73,93,59,86,Somewhat agree,Somewhat agree,,,,,,,Strongly agree,Strongly agree,Strongly agree,,,,212453,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 22:18,4/11/2021 22:21,IP Address,196.17.65.35,100,181,TRUE,4/11/2021 22:21,R_3aYrjR7pHHDH5Tj,,,,,34.05439758,-118.2440033,anonymous,EN,Start the survey,Female,41-45,White,Master's Degree,Strong Democrat,,,,,,,4 (always),3,5 (a great deal),1,100,100,1,Strongly agree,Agree,,,,,,,Strongly agree,Strongly agree,Strongly agree,,,,452253,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 22:20,4/11/2021 22:22,IP Address,106.217.27.166,100,156,TRUE,4/11/2021 22:22,R_etIx8qzbECyWXmx,,,,,11.01019287,76.97009277,anonymous,EN,Start the survey,Female,31-35,Asian or Asian American,Bachelor's Degree,Lean Democrat,,,,,,,1 (never),1 (never),1 (not at all),47,83,83,47,Agree,Agree,Somewhat dissatisfied,Somewhat disagree,One of the worst,,,,,,,,,,114199,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 22:19,4/11/2021 22:23,IP Address,117.221.132.200,100,269,TRUE,4/11/2021 22:23,R_124PDpwsvdsL3eF,,,,,11.34280396,77.72738647,anonymous,EN,Start the survey,Male,41-45,Asian or Asian American,Master's Degree,Democrat,,,,,,,4 (always),3,1 (not at all),86,99,100,47,Strongly agree,Strongly disagree,,,,,,,Strongly agree,Strongly disagree,Strongly disagree,,,,554921,,,,,,,,,,,FL_29,,DCV,,,,,
4/11/2021 22:21,4/11/2021 22:26,IP Address,174.91.15.248,100,276,TRUE,4/11/2021 22:26,R_1g0cummk5kYXzbj,,,,,43.81700134,-79.28710175,anonymous,EN,Start the survey,Female,26-30,Black or African American,Bachelor's Degree,Democrat,,,,,,,1 (never),1 (never),1 (not at all),91,93,100,69,Agree,Somewhat agree,,,,,,,Strongly agree,Somewhat disagree,Somewhat disagree,,,,572435,,,,,,,,,,,FL_29,,DCV,,,,,
4/11/2021 22:23,4/11/2021 22:26,IP Address,87.15.65.210,100,157,TRUE,4/11/2021 22:26,R_3NSoBYncAI1OQYp,,,,,45.50500488,9.219894409,anonymous,EN,Start the survey,Male,51+,White,"High school graduate, diploma or the equivalent",Independent,,,,,,,1 (never),1 (never),1 (not at all),83,84,50,50,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,,,,279838,FL_39,,,,,,,FL_81,,FL_190,,,,,,,,
4/11/2021 22:15,4/11/2021 22:26,IP Address,43.246.139.196,100,648,TRUE,4/11/2021 22:26,R_r8OTW38SlEvSUW5,,,,,11.01019287,76.97009277,anonymous,EN,Start the survey,Male,36-40,Asian or Asian American,Bachelor's Degree,Independent,,,,,,,3,3,4,75,95,74,66,Neither agree nor disagree,Neither agree nor disagree,Neither satisfied nor dissatisfied,Somewhat agree,Above average,,,,,,,,,,192711,FL_37,FL_40,DCI,,,,,,,,,,,,,,,
4/11/2021 22:17,4/11/2021 22:26,IP Address,43.246.139.196,100,560,TRUE,4/11/2021 22:26,R_CfY73BsVvcX0MOB,,,,,11.01019287,76.97009277,anonymous,EN,Start the survey,Male,36-40,Asian or Asian American,Bachelor's Degree,Independent,,,,,,,3,2,3,75,95,75,63,Neither agree nor disagree,Neither agree nor disagree,,,,,,,Somewhat disagree,Strongly disagree,Neither agree nor disagree,,,,420930,FL_38,,,,FL_41,DCV,,,,,,,,,,,,
4/11/2021 22:25,4/11/2021 22:27,IP Address,49.205.85.247,100,96,TRUE,4/11/2021 22:27,R_1H8DbZMDBmMeOqQ,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Female,36-40,White,Bachelor's Degree,Independent,,,,,,,2,3,3,100,100,78,67,Somewhat agree,Somewhat agree,,,,,,,,,,,,,997167,FL_39,,,,,,,FL_81,,DTG,,,,,,,,
4/11/2021 22:25,4/11/2021 22:27,IP Address,196.17.170.173,100,123,TRUE,4/11/2021 22:27,R_3D1IzuFtqdofNGB,,,,,51.50959778,-0.097198486,anonymous,EN,Start the survey,Male,51+,White,Bachelor's Degree,Democrat,,,,,,,3,3,3,52,80,80,60,Somewhat agree,Somewhat agree,Somewhat satisfied,Somewhat agree,Above average,,,,,,,,,,311142,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 22:25,4/11/2021 22:27,IP Address,68.162.79.89,100,131,TRUE,4/11/2021 22:27,R_22A0CCb4AexiijS,,,,,40.21270752,-77.02130127,anonymous,EN,Start the survey,Male,46-50,White,Associate Degree,Independent,,,,,,,1 (never),1 (never),1 (not at all),26,76,60,10,Strongly agree,Somewhat agree,,,,,,,,,,,,,547453,FL_39,,,,,,,FL_81,,FL_190,,,,,,,,
4/11/2021 22:17,4/11/2021 22:28,IP Address,122.178.19.79,100,614,TRUE,4/11/2021 22:28,R_3lsKCbdiJOGqcQD,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,18-25,Asian or Asian American,Bachelor's Degree,Independent,,,,,,,1 (never),2,1 (not at all),94,86,85,96,Strongly agree,Agree,,,,,,,,,,,,,456818,FL_39,,,,,,,FL_81,,FL_190,,,,,,,,
4/11/2021 22:26,4/11/2021 22:29,IP Address,157.51.32.0,100,171,TRUE,4/11/2021 22:29,R_NUtKtkcHDwT9E5P,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Female,18-25,Asian or Asian American,Bachelor's Degree,Democrat,,,,,,,3,3,3,21,38,46,36,Agree,Somewhat disagree,Somewhat dissatisfied,Somewhat disagree,Below average,,,,,,,,,,977670,,,,,,,,,,,FL_28,DTI,,,,,,
4/11/2021 22:29,4/11/2021 22:31,IP Address,184.147.165.76,100,118,TRUE,4/11/2021 22:31,R_3qZMe5Is46bxgvK,,,,,45.28570557,-75.88780212,anonymous,EN,Start the survey,Male,31-35,Asian or Asian American,Master's Degree,Democrat,,,,,,,2,2,1 (not at all),26,100,65,1,Agree,Agree,,,,,,,Somewhat disagree,Strongly agree,Strongly agree,,,,281742,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 22:29,4/11/2021 22:31,IP Address,8.39.235.151,100,80,TRUE,4/11/2021 22:31,R_3Jm7KIiG66oSbf6,,,,,44.01849365,-121.2984009,anonymous,EN,Start the survey,Male,26-30,White,Bachelor's Degree,Republican,54,100,95,91,Agree,Agree,4 (always),4 (always),5 (a great deal),,,,,,,,,,,,,,,,,,,729762,,,,,,,,,,,,,,,FL_22,,,RTG
4/11/2021 22:29,4/11/2021 22:31,IP Address,76.194.213.163,100,153,TRUE,4/11/2021 22:31,R_2YFAMKqt1xB3E05,,,,,34.21879578,-118.1997986,anonymous,EN,Start the survey,Male,46-50,White,"Some college credit, no degree",Lean Republican,86,89,86,74,Agree,Somewhat agree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,,,,139771,,,,,,,,,,,,,,,FL_22,,,FL_177
4/11/2021 22:31,4/11/2021 22:32,IP Address,49.37.211.215,100,80,TRUE,4/11/2021 22:32,R_3n8jkSGUjmJ2cGv,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,Bachelor's Degree,Independent,,,,,,,2,2,3,41,44,50,55,Somewhat agree,Neither agree nor disagree,,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,,,,568499,FL_38,,,,FL_41,DCV,,,,,,,,,,,,
4/11/2021 22:32,4/11/2021 22:33,IP Address,24.23.23.234,100,84,TRUE,4/11/2021 22:33,R_1gwLZ4DQMgksw9B,,,,,38.71690369,-121.3676987,anonymous,EN,Start the survey,Female,18-25,"White,Black or African American","Some college credit, no degree",Independent,96,88,46,63,Somewhat agree,Somewhat agree,1 (never),1 (never),1 (not at all),,,,,,,,,,Neither satisfied nor dissatisfied,Strongly agree,Average,,,,,,,837449,FL_37,FL_53,,RTI,,,,,,,,,,,,,,
4/11/2021 22:31,4/11/2021 22:33,IP Address,157.51.29.171,100,160,TRUE,4/11/2021 22:33,R_2VewGZkZ6LBPZiA,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Female,18-25,Asian or Asian American,Bachelor's Degree,Independent,,,,,,,3,2,3,83,42,40,69,Neither agree nor disagree,Agree,,,,,,,,,,,,,616195,FL_39,,,,,,,FL_81,,DTG,,,,,,,,
4/11/2021 22:32,4/11/2021 22:35,IP Address,182.68.235.90,100,202,TRUE,4/11/2021 22:35,R_1IRUqK1lTIC66Mw,,,,,28.41670227,77.30599976,anonymous,EN,Start the survey,Male,26-30,American Indian or Alaska Native,Bachelor's Degree,Democrat,,,,,,,1 (never),1 (never),1 (not at all),82,95,95,85,Somewhat agree,Somewhat agree,,,,,,,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,,,,189555,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 22:35,4/11/2021 22:36,IP Address,76.187.136.49,100,90,TRUE,4/11/2021 22:36,R_DUYLCSeOuHxE9CF,,,,,32.85450745,-96.59909821,anonymous,EN,Start the survey,Male,18-25,Asian or Asian American,Bachelor's Degree,Democrat,,,,,,,1 (never),1 (never),1 (not at all),88,100,70,19,Agree,Somewhat agree,,,,,,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,,,,735168,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 22:36,4/11/2021 22:37,IP Address,104.254.224.247,100,75,TRUE,4/11/2021 22:37,R_2wRiOHdsHCX986u,,,,,59.5381012,-151.240097,anonymous,EN,Start the survey,Male,36-40,White,Bachelor's Degree,Lean Republican,100,100,52,14,Agree,Somewhat disagree,2,1 (never),2,,,,,,,,,,,,,,,,,,,115605,,,,,,,,,,,,,,,FL_22,,,FL_177
4/11/2021 22:36,4/11/2021 22:38,IP Address,122.174.166.243,100,126,TRUE,4/11/2021 22:38,R_1lozAcmC91JLyEM,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Female,26-30,White,Bachelor's Degree,Independent,90,85,80,85,Agree,Neither agree nor disagree,3,2,3,,,,,,,,,,,,,,,,,,,336786,FL_39,,,,,,,FL_42,FL_186,,,,,,,,,
4/11/2021 22:37,4/11/2021 22:39,IP Address,178.254.230.198,100,78,TRUE,4/11/2021 22:39,R_1g12J82NObaz3z9,,,,,42.02000427,23.09609985,anonymous,EN,Start the survey,Male,31-35,White,Master's Degree,Lean Democrat,,,,,,,1 (never),1 (never),1 (not at all),84,100,84,65,Strongly agree,Somewhat disagree,,,,,,,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,,,,550000,,,,,,,,,,,FL_29,,DCV,,,,,
4/11/2021 22:19,4/11/2021 22:39,IP Address,49.37.211.58,100,1178,TRUE,4/11/2021 22:39,R_2y71jdDk5IrIcZJ,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,,Independent,,,,,,,3,4 (always),4,83,78,88,82,Somewhat agree,Somewhat agree,,,,,,,Somewhat agree,Strongly agree,Somewhat agree,,,,917645,FL_38,,,,FL_41,DTV,,,,,,,,,,,,
4/11/2021 22:36,4/11/2021 22:40,IP Address,122.162.28.188,100,247,TRUE,4/11/2021 22:40,R_22VmEytARUfMcrQ,,,,,28.68580627,77.23098755,anonymous,EN,Start the survey,Male,51+,Asian or Asian American,Master's Degree,Lean Democrat,,,,,,,1 (never),1 (never),2,68,78,75,65,Agree,Somewhat agree,,,,,,,,,,,,,253130,,,,,,,,,,,FL_30,,,DTG,,,,
4/11/2021 22:38,4/11/2021 22:40,IP Address,24.164.135.143,100,131,TRUE,4/11/2021 22:40,R_2t9TZwvJ4jg7GGk,,,,,40.90390015,-73.83699799,anonymous,EN,Start the survey,Male,31-35,Black or African American,"High school graduate, diploma or the equivalent",Independent,100,100,100,100,Neither agree nor disagree,Neither agree nor disagree,1 (never),1 (never),1 (not at all),,,,,,,,,,Neither satisfied nor dissatisfied,Strongly agree,Average,,,,,,,417565,FL_37,FL_53,,RTI,,,,,,,,,,,,,,
4/11/2021 22:38,4/11/2021 22:40,IP Address,173.62.35.104,100,120,TRUE,4/11/2021 22:40,R_1OOHG1HLBhXfj6D,,,,,41.59770203,-73.88950348,anonymous,EN,Start the survey,Male,51+,White,Master's Degree,Strong Democrat,,,,,,,1 (never),1 (never),1 (not at all),25,75,66,0,Agree,Strongly disagree,Extremely dissatisfied,Strongly disagree,One of the worst,,,,,,,,,,503572,,,,,,,,,,,FL_28,DTI,,,,,,
4/11/2021 22:38,4/11/2021 22:41,IP Address,173.62.251.151,100,157,TRUE,4/11/2021 22:41,R_2ZNvfzGtpysi8iM,,,,,39.93609619,-75.26249695,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,Bachelor's Degree,Independent,82,78,43,57,Agree,Disagree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat agree,Strongly agree,541205,FL_38,,,,FL_67,,RCV,,,,,,,,,,,
4/11/2021 22:35,4/11/2021 22:41,IP Address,24.182.104.132,100,335,TRUE,4/11/2021 22:41,R_3DnN9ESUnCBYRyu,,,,,32.7507019,-97.20950317,anonymous,EN,Start the survey,Male,51+,White,Bachelor's Degree,Strong Democrat,,,,,,,1 (never),2,1 (not at all),24,80,81,20,Agree,Agree,,,,,,,Somewhat agree,Strongly agree,Strongly agree,,,,639277,,,,,,,,,,,FL_29,,DCV,,,,,
4/11/2021 22:39,4/11/2021 22:41,IP Address,162.251.165.190,100,112,TRUE,4/11/2021 22:41,R_1IYGsl52sRX4zWD,,,,,34.07290649,-118.2606049,anonymous,EN,Start the survey,Male,18-25,Asian or Asian American,Bachelor's Degree,Strong Republican,50,100,100,55,Somewhat agree,Agree,3,4 (always),4,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Strongly agree,748475,,,,,,,,,,,,,,,FL_21,,RCV,
4/11/2021 22:38,4/11/2021 22:43,IP Address,89.249.65.28,100,265,TRUE,4/11/2021 22:43,R_1NwACFAITEXT8Xh,,,,,50.10490417,8.629501343,anonymous,EN,Start the survey,Male,26-30,Asian or Asian American,Master's Degree,Independent,52,60,72,59,Somewhat disagree,Neither agree nor disagree,1 (never),1 (never),1 (not at all),,,,,,,,,,Neither satisfied nor dissatisfied,Somewhat disagree,Below average,,,,,,,154158,FL_37,FL_53,,RTI,,,,,,,,,,,,,,
4/11/2021 22:43,4/11/2021 22:44,IP Address,104.63.94.49,100,66,TRUE,4/11/2021 22:44,R_1kHPCDHtTXku6jf,,,,,42.68539429,-83.91269684,anonymous,EN,Start the survey,Male,46-50,White,Master's Degree,Strong Democrat,,,,,,,1 (never),1 (never),1 (not at all),0,100,100,0,Strongly agree,Agree,,,,,,,,,,,,,468696,,,,,,,,,,,FL_30,,,DTG,,,,
4/11/2021 22:38,4/11/2021 22:44,IP Address,122.178.19.84,100,355,TRUE,4/11/2021 22:44,R_1eKpeEiLgp9vHUE,,,,,13.0579071,80.19210815,anonymous,EN,Start the survey,Female,26-30,Asian or Asian American,Bachelor's Degree,Democrat,,,,,,,2,2,1 (not at all),90,85,89,87,Strongly agree,Agree,,,,,,,,,,,,,986972,,,,,,,,,,,FL_30,,,DTG,,,,
4/11/2021 22:40,4/11/2021 22:45,IP Address,107.77.241.13,100,274,TRUE,4/11/2021 22:45,R_3QVNQR7TYPMgahj,,,,,38.25390625,-85.76000214,anonymous,EN,Start the survey,Female,31-35,White,Associate Degree,Lean Republican,50,73,70,17,Somewhat agree,Somewhat disagree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Somewhat disagree,209611,,,,,,,,,,,,,,,FL_21,,RCV,
4/11/2021 22:42,4/11/2021 22:45,IP Address,96.253.117.233,100,166,TRUE,4/11/2021 22:45,R_2y3CkwvHD3LARPI,,,,,37.43099976,-77.65540314,anonymous,EN,Start the survey,Female,51+,White,Associate Degree,Strong Democrat,,,,,,,1 (never),1 (never),1 (not at all),75,95,97,10,Strongly agree,Somewhat agree,Extremely dissatisfied,Strongly disagree,One of the worst,,,,,,,,,,787616,,,,,,,,,,,FL_28,DCI,,,,,,
4/11/2021 22:43,4/11/2021 22:45,IP Address,99.21.110.192,100,150,TRUE,4/11/2021 22:45,R_1Lj3tWuwVj8FGoU,,,,,41.8394928,-87.75550079,anonymous,EN,Start the survey,Male,31-35,Asian or Asian American,Bachelor's Degree,Democrat,,,,,,,1 (never),1 (never),1 (not at all),72,88,86,72,Somewhat agree,Somewhat agree,,,,,,,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,,,,888270,,,,,,,,,,,FL_29,,DTV,,,,,
4/11/2021 22:44,4/11/2021 22:46,IP Address,208.189.216.246,100,122,TRUE,4/11/2021 22:46,R_2OPVrxJa4udnVCu,,,,,30.08430481,-81.86289978,anonymous,EN,Start the survey,Male,46-50,White,Bachelor's Degree,Lean Republican,100,100,30,25,Somewhat disagree,Somewhat disagree,1 (never),1 (never),1 (not at all),,,,,,,,,,,,,,,,Somewhat agree,Somewhat disagree,Somewhat disagree,395239,,,,,,,,,,,,,,,FL_21,,RCV,
4/11/2021 22:43,4/11/2021 22:46,IP Address,103.226.7.61,100,205,TRUE,4/11/2021 22:46,R_sYg8S5m9svhbUtP,,,,,19.24630737,73.13150024,anonymous,EN,Start the survey,Male,36-40,Asian or Asian American,Bachelor's Degree,Strong Democrat,,,,,,,2,2,2,89,93,80,88,Somewhat agree,Somewhat agree,,,,,,,Somewhat agree,Somewhat agree,Strongly agree,,,,128383,,,,,,,,,,,FL_29,,DTV,,,,,
